Region,Period,Value,Status,Units,Magnitude,Series_title_1,Age_group
Total NZ,2019.08,4208,P,Number ,0,Actual ,Under 15
Total NZ,2019.09,4302,P,Number ,0,Actual ,Under 15
Total NZ,2019.1,4838,P,Number ,0,Actual ,Under 15
Total NZ,2019.11,4612,P,Number ,0,Actual ,Under 15
Total NZ,2019.12,5298,P,Number ,0,Actual ,Under 15
Total NZ,2020.01,5268,P,Number ,0,Actual ,Under 15
Total NZ,2020.02,4783,P,Number ,0,Actual ,Under 15
Total NZ,2020.03,4562,P,Number ,0,Actual ,Under 15
Total NZ,2020.04,3759,P,Number ,0,Actual ,Under 15
Total NZ,2020.05,3869,P,Number ,0,Actual ,Under 15
Total NZ,2020.06,3850,P,Number ,0,Actual ,Under 15
Total NZ,2020.07,4020,P,Number ,0,Actual ,Under 15
Waikato Region,2019.05,11638,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.06,11379,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.07,11457,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.08,11281,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.09,11520,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.1,12082,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.11,12904,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.12,14324,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.01,13266,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.02,12765,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.03,11822,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.04,11146,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.05,11155,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.06,10981,P,Number ,0,Actual ,15 - 19
Waikato Region,2020.07,11127,P,Number ,0,Actual ,15 - 19
Waikato Region,2019.05,21423,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.06,21630,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.07,21591,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.08,21639,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.09,21803,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.1,21991,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.11,22753,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.12,23267,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.01,22377,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.02,22808,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.03,22325,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.04,21583,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.05,21730,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.06,21648,P,Number ,0,Actual ,20 - 24
Waikato Region,2020.07,21870,P,Number ,0,Actual ,20 - 24
Waikato Region,2019.05,23052,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.06,23787,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.07,23894,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.08,23944,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.09,24143,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.1,24507,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.11,24793,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.12,24880,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.01,24536,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.02,24729,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.03,24943,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.04,24576,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.05,24849,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.06,24930,P,Number ,0,Actual ,25 - 29
Waikato Region,2020.07,24874,P,Number ,0,Actual ,25 - 29
Waikato Region,2019.05,20360,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.06,21437,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.07,21634,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.08,21807,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.09,21994,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.1,22150,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.11,22472,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.12,22472,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.01,22228,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.02,22513,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.03,22745,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.04,22534,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.05,22748,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.06,22813,P,Number ,0,Actual ,30 - 34
Waikato Region,2020.07,22892,P,Number ,0,Actual ,30 - 34
Waikato Region,2019.05,18618,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.06,19509,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.07,19588,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.08,19768,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.09,19923,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.1,19962,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.11,20220,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.12,20137,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.01,19772,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.02,20036,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.03,20364,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.04,20278,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.05,20495,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.06,20628,P,Number ,0,Actual ,35 - 39
Waikato Region,2020.07,20516,P,Number ,0,Actual ,35 - 39
Waikato Region,2019.05,18422,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.06,19335,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.07,19243,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.08,19363,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.09,19505,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.1,19574,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.11,19663,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.12,19729,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.01,19436,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.02,19573,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.03,19726,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.04,19540,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.05,19718,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.06,19778,P,Number ,0,Actual ,40 - 44
Waikato Region,2020.07,19754,P,Number ,0,Actual ,40 - 44
Waikato Region,2019.05,20377,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.06,21213,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.07,21165,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.08,21231,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.09,21278,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.1,21318,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.11,21520,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.12,21405,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.01,21217,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.02,21302,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.03,21436,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.04,21174,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.05,21289,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.06,21273,P,Number ,0,Actual ,45 - 49
Waikato Region,2020.07,21229,P,Number ,0,Actual ,45 - 49
Waikato Region,2019.05,18842,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.06,19619,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.07,19609,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.08,19648,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.09,19780,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.1,19891,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.11,19993,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.12,20051,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.01,19826,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.02,19945,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.03,20146,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.04,20046,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.05,20274,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.06,20335,P,Number ,0,Actual ,50 - 54
Waikato Region,2020.07,20322,P,Number ,0,Actual ,50 - 54
Waikato Region,2019.05,17504,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.06,18245,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.07,18254,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.08,18310,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.09,18422,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.1,18530,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.11,18640,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.12,18553,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.01,18345,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.02,18377,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.03,18396,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.04,18328,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.05,18446,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.06,18472,P,Number ,0,Actual ,55 - 59
Waikato Region,2020.07,18379,P,Number ,0,Actual ,55 - 59
Waikato Region,2019.05,13168,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.06,13781,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.07,13778,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.08,13865,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.09,13936,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.1,14077,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.11,14166,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.12,14193,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.01,14023,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.02,14121,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.03,14340,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.04,14175,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.05,14258,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.06,14327,P,Number ,0,Actual ,60 - 64
Waikato Region,2020.07,14336,P,Number ,0,Actual ,60 - 64
Waikato Region,2019.05,10281,P,Number ,0,Actual ,65 +
Waikato Region,2019.06,10553,P,Number ,0,Actual ,65 +
Waikato Region,2019.07,10567,P,Number ,0,Actual ,65 +
Waikato Region,2019.08,10652,P,Number ,0,Actual ,65 +
Waikato Region,2019.09,10913,P,Number ,0,Actual ,65 +
Waikato Region,2019.1,10957,P,Number ,0,Actual ,65 +
Waikato Region,2019.11,11293,P,Number ,0,Actual ,65 +
Waikato Region,2019.12,11340,P,Number ,0,Actual ,65 +
Waikato Region,2020.01,10546,P,Number ,0,Actual ,65 +
Waikato Region,2020.02,10968,P,Number ,0,Actual ,65 +
Waikato Region,2020.03,11136,P,Number ,0,Actual ,65 +
Waikato Region,2020.04,10776,P,Number ,0,Actual ,65 +
Waikato Region,2020.05,10964,P,Number ,0,Actual ,65 +
Waikato Region,2020.06,11000,P,Number ,0,Actual ,65 +
Waikato Region,2020.07,10727,P,Number ,0,Actual ,65 +
Waikato Region,2019.05,640,P,Number ,0,Actual ,Under 15
Waikato Region,2019.06,615,P,Number ,0,Actual ,Under 15
Waikato Region,2019.07,652,P,Number ,0,Actual ,Under 15
Waikato Region,2019.08,612,P,Number ,0,Actual ,Under 15
Waikato Region,2019.09,621,P,Number ,0,Actual ,Under 15
Waikato Region,2019.1,716,P,Number ,0,Actual ,Under 15
Waikato Region,2019.11,685,P,Number ,0,Actual ,Under 15
Waikato Region,2019.12,812,P,Number ,0,Actual ,Under 15
Waikato Region,2020.01,778,P,Number ,0,Actual ,Under 15
Waikato Region,2020.02,705,P,Number ,0,Actual ,Under 15
Waikato Region,2020.03,697,P,Number ,0,Actual ,Under 15
Waikato Region,2020.04,598,P,Number ,0,Actual ,Under 15
Waikato Region,2020.05,603,P,Number ,0,Actual ,Under 15
Waikato Region,2020.06,585,P,Number ,0,Actual ,Under 15
Waikato Region,2020.07,614,P,Number ,0,Actual ,Under 15
Wellington Region,2019.05,11242,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.06,11229,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.07,11212,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.08,11060,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.09,11188,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.1,11516,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.11,12214,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.12,13176,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.01,11898,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.02,12085,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.03,11282,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.04,10615,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.05,10663,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.06,10649,P,Number ,0,Actual ,15 - 19
Wellington Region,2020.07,10472,P,Number ,0,Actual ,15 - 19
Wellington Region,2019.05,25109,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.06,24950,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.07,24982,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.08,24882,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.09,24930,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.1,25164,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.11,25726,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.12,26129,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.01,24972,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.02,25464,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.03,25282,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.04,24502,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.05,24575,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.06,24593,P,Number ,0,Actual ,20 - 24
Wellington Region,2020.07,24408,P,Number ,0,Actual ,20 - 24
Wellington Region,2019.05,29601,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.06,29732,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.07,29876,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.08,29818,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.09,30053,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.1,30215,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.11,30401,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.12,30303,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.01,29763,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.02,30069,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.03,30470,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.04,30098,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.05,30268,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.06,30333,P,Number ,0,Actual ,25 - 29
Wellington Region,2020.07,30405,P,Number ,0,Actual ,25 - 29
Wellington Region,2019.05,26264,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.06,26592,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.07,26820,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.08,26890,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.09,27055,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.1,27281,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.11,27432,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.12,27494,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.01,27223,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.02,27455,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.03,27804,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.04,27672,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.05,28070,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.06,28296,P,Number ,0,Actual ,30 - 34
Wellington Region,2020.07,28311,P,Number ,0,Actual ,30 - 34
Wellington Region,2019.05,24532,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.06,24843,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.07,24926,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.08,24922,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.09,25139,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.1,25261,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.11,25373,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.12,25278,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.01,25038,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.02,25215,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.03,25613,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.04,25393,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.05,25560,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.06,25645,P,Number ,0,Actual ,35 - 39
Wellington Region,2020.07,25728,P,Number ,0,Actual ,35 - 39
Wellington Region,2019.05,23686,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.06,23908,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.07,23915,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.08,23954,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.09,23956,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.1,23921,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.11,24185,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.12,24092,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.01,23755,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.02,23955,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.03,24226,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.04,24145,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.05,24297,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.06,24320,P,Number ,0,Actual ,40 - 44
Wellington Region,2020.07,24320,P,Number ,0,Actual ,40 - 44
Wellington Region,2019.05,26181,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.06,26421,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.07,26412,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.08,26415,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.09,26448,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.1,26335,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.11,26474,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.12,26388,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.01,25918,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.02,26106,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.03,26271,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.04,26129,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.05,26163,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.06,26319,P,Number ,0,Actual ,45 - 49
Wellington Region,2020.07,26233,P,Number ,0,Actual ,45 - 49
Wellington Region,2019.05,23833,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.06,24095,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.07,24150,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.08,24109,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.09,24124,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.1,24180,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.11,24256,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.12,24352,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.01,23934,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.02,24105,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.03,24454,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.04,24266,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.05,24377,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.06,24411,P,Number ,0,Actual ,50 - 54
Wellington Region,2020.07,24432,P,Number ,0,Actual ,50 - 54
Wellington Region,2019.05,22241,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.06,22399,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.07,22464,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.08,22518,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.09,22512,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.1,22551,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.11,22686,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.12,22663,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.01,22374,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.02,22616,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.03,22585,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.04,22422,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.05,22448,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.06,22547,P,Number ,0,Actual ,55 - 59
Wellington Region,2020.07,22669,P,Number ,0,Actual ,55 - 59
Wellington Region,2019.05,16042,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.06,16251,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.07,16261,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.08,16326,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.09,16502,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.1,16602,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.11,16660,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.12,16726,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.01,16566,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.02,16653,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.03,16826,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.04,16801,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.05,16866,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.06,16977,P,Number ,0,Actual ,60 - 64
Wellington Region,2020.07,16964,P,Number ,0,Actual ,60 - 64
Wellington Region,2019.05,11242,P,Number ,0,Actual ,65 +
Wellington Region,2019.06,11333,P,Number ,0,Actual ,65 +
Wellington Region,2019.07,11314,P,Number ,0,Actual ,65 +
Wellington Region,2019.08,11346,P,Number ,0,Actual ,65 +
Wellington Region,2019.09,11565,P,Number ,0,Actual ,65 +
Wellington Region,2019.1,11591,P,Number ,0,Actual ,65 +
Wellington Region,2019.11,11800,P,Number ,0,Actual ,65 +
Wellington Region,2019.12,11953,P,Number ,0,Actual ,65 +
Wellington Region,2020.01,11165,P,Number ,0,Actual ,65 +
Wellington Region,2020.02,11499,P,Number ,0,Actual ,65 +
Wellington Region,2020.03,11812,P,Number ,0,Actual ,65 +
Wellington Region,2020.04,11504,P,Number ,0,Actual ,65 +
Wellington Region,2020.05,11632,P,Number ,0,Actual ,65 +
Wellington Region,2020.06,11657,P,Number ,0,Actual ,65 +
Wellington Region,2020.07,11556,P,Number ,0,Actual ,65 +
Wellington Region,2019.05,284,P,Number ,0,Actual ,Under 15
Wellington Region,2019.06,271,P,Number ,0,Actual ,Under 15
Wellington Region,2019.07,295,P,Number ,0,Actual ,Under 15
Wellington Region,2019.08,271,P,Number ,0,Actual ,Under 15
Wellington Region,2019.09,288,P,Number ,0,Actual ,Under 15
Wellington Region,2019.1,304,P,Number ,0,Actual ,Under 15
Wellington Region,2019.11,281,P,Number ,0,Actual ,Under 15
Wellington Region,2019.12,318,P,Number ,0,Actual ,Under 15
Wellington Region,2020.01,279,P,Number ,0,Actual ,Under 15
Wellington Region,2020.02,297,P,Number ,0,Actual ,Under 15
Wellington Region,2020.03,292,P,Number ,0,Actual ,Under 15
Wellington Region,2020.04,231,P,Number ,0,Actual ,Under 15
Wellington Region,2020.05,225,P,Number ,0,Actual ,Under 15
Wellington Region,2020.06,245,P,Number ,0,Actual ,Under 15
Wellington Region,2020.07,244,P,Number ,0,Actual ,Under 15
West Coast Region,2019.05,889,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.06,853,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.07,861,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.08,859,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.09,887,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.1,936,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.11,997,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.12,1134,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.01,1101,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.02,1024,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.03,954,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.04,894,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.05,896,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.06,999,P,Number ,0,Actual ,15 - 19
West Coast Region,2020.07,901,P,Number ,0,Actual ,15 - 19
West Coast Region,2019.05,1253,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.06,1237,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.07,1237,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.08,1268,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.09,1282,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.1,1326,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.11,1367,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.12,1392,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.01,1348,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.02,1338,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.03,1318,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.04,1273,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.05,1248,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.06,1217,P,Number ,0,Actual ,20 - 24
West Coast Region,2020.07,1179,P,Number ,0,Actual ,20 - 24
West Coast Region,2019.05,1639,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.06,1624,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.07,1619,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.08,1638,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.09,1654,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.1,1677,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.11,1730,P,Number ,0,Actual ,25 - 29
West Coast Region,2019.12,1735,P,Number ,0,Actual ,25 - 29
West Coast Region,2020.01,1702,P,Number ,0,Actual ,25 - 29
West Coast Region,2020.02,1723,P,Number ,0,Actual ,25 - 29
West Coast Region,2020.03,1742,P,Number ,0,Actual ,25 - 29
West Coast Region,2020.04,1703,P,Number ,0,Actual ,25 - 29
West Coast Region,2020.05,1700,P,Number ,0,Actual ,25 - 29
